,val_loss,val_acc,loss,acc
0,0.08431334581337392,0.9758179231863442,0.3980619455618498,0.9051631684049048
1,0.06364406124492616,0.9783072546230441,0.0674415515133318,0.9826872989122108
2,0.05940210521830561,0.9786628733997155,0.049068081884850255,0.989888156886778
3,0.057728296863829257,0.9800853485064012,0.03940258629794725,0.9909606250957561
4,0.05581112202537772,0.9811522048364154,0.03641653694589132,0.992645932281293
5,0.05421700857574409,0.9822190611664295,0.033695908619759546,0.9935651907461315
6,0.05407182190164521,0.9818634423897582,0.029745618614546644,0.993871610234411
7,0.05405720577301699,0.9818634423897582,0.02766283619015957,0.996016546652367
8,0.05474584080443809,0.9818634423897582,0.026555490495258367,0.9961697562595266
9,0.05459650592006753,0.9815078236130867,0.025073085670144404,0.9964761758847863
10,0.05424898401963237,0.9818634423897582,0.023098420877119785,0.9970890148613452
11,0.054643202035364616,0.9818634423897582,0.02210543627526953,0.9969358051172055
12,0.05432820455489116,0.9818634423897582,0.022614861838519573,0.9967825953730657
13,0.05433739216850506,0.9822190611664295,0.02166281924363992,0.9978550635820438
14,0.054754776846694296,0.9811522048364154,0.022146207229232138,0.9980082733261836
15,0.054514459582710714,0.982574679943101,0.02093265973880798,0.9970890148613452
16,0.05441379994233463,0.9818634423897582,0.01896079706561185,0.9981614830703233
17,0.05418992721890318,0.9818634423897582,0.018697214276466066,0.9975486440937643
18,0.05412805394172154,0.9815078236130867,0.019420452323909584,0.9977018538379041
19,0.05410755147603056,0.982574679943101,0.017815188585374044,0.9970890148613452
20,0.05394909168284911,0.982574679943101,0.017069480447970433,0.9986211123027424
21,0.053915959695462735,0.9822190611664295,0.017081495803931104,0.9981614830703233
22,0.053952616473175,0.9822190611664295,0.01664446658075714,0.9980082733261836
23,0.05401504677399108,0.9829302987197724,0.016380676801209568,0.9987743220468822
24,0.05412075857669618,0.9822190611664295,0.017046248406227163,0.9984679025586027
25,0.054495911730273204,0.9822190611664295,0.015412401641964894,0.9986211123027424
26,0.05411050202567422,0.9822190611664295,0.01757029451427561,0.9973954343496246
27,0.05410203180003614,0.982574679943101,0.015800453936508498,0.9986211121657622
28,0.054508324198499006,0.9829302987197724,0.016359271670551692,0.9986211123027424
29,0.05448547998561814,0.9829302987197724,0.01690573011621575,0.9989275317910219
30,0.05421222475619661,0.982574679943101,0.01645327972124629,0.9980082733261836
31,0.05394595983464027,0.982574679943101,0.015883277549481288,0.9986211123027424
32,0.05423045651619568,0.9822190611664295,0.014483971334480164,0.9989275317910219
33,0.05413366422957342,0.982574679943101,0.013708716022401195,0.9990807415351617
34,0.054205866868357315,0.982574679943101,0.015267741930761929,0.9986211123027424
35,0.054250877814242884,0.982574679943101,0.014282791281293923,0.999387161023441
36,0.0543604564596667,0.982574679943101,0.015637655263463862,0.9986211123027424
37,0.054461807279667394,0.982574679943101,0.01466036675078673,0.9986211123027424
38,0.05419198366393405,0.9818634423897582,0.01345038803824243,0.9990807413981815
39,0.05406246058809124,0.9822190611664295,0.01371504118449453,0.9989275317910219
40,0.05444174535207551,0.982574679943101,0.012973833483574912,0.9990807415351617
41,0.054775779313542966,0.982574679943101,0.014639477943395133,0.9987743220468822
42,0.05441844287814618,0.982574679943101,0.015303645329464296,0.9977018538379041
43,0.05440303967562855,0.9829302987197724,0.014988783051997369,0.9992339512793014
44,0.05457039802301421,0.9822190611664295,0.014385522854396988,0.998314692814463
45,0.05467019099636192,0.9822190611664295,0.013876408537453398,0.9987743220468822
46,0.05440505324993057,0.9822190611664295,0.014375006209134882,0.9987743220468822
47,0.05443312928006371,0.9829302987197724,0.01356489808154961,0.9987743220468822
48,0.054371679745711235,0.9829302987197724,0.01368266032026718,0.9990807415351617
49,0.054421423569339517,0.982574679943101,0.013002678916999485,0.9990807415351617
